prolific_id,A1,A2,A3,A4,A5,A6,A7,A8,story,p_type,recall,q1,q2,q3,q4,q5,q6,q7,q8
5d4a0765eae90d0019a6265a,""" pen""","""have I seen you before?""","""next class""","""3pm""","""old""","""egyptologyslashmummification""","""mummification practices""","""I cannot remember""",44,loc,"A boy in an Egyptology class was sure he had met or seen her before. He wrote a note and passed it to her, and she replied that she was not from where he asked, unless she had a twin she knew nothing of. The professor of the class talked about mummification, and an assignment that was due at a later date. The boy talked with the girl and was even moire sure he had met her before once he heard her voice. They made plans to meet outside her dorm that evening.",0.0,2.25,0.25,0.0,0.0,0.5,0.0,0.5
5e17061ce80b8e000b364915,""" dark and like a warehouse""","""chicken, ribs, peppers and spices""","""3 are open and they use checkout number 8""","""$40 and credit card""","""chicken""","""the size of the chicken""","""dinner and drinks""","""4.30pm""",43,loc,Simon and Carina both entered the supermarket. It was described as being a dark warehouse type building. They caught each others eye when looking for food for barbecues they were having that evening. They joked about the size of chickens and Carina shared a recipe for vegetable kebabs. She then picked out the peppers and spices that she needed. They headed to checkout number 8 to pay for their items. They were laughing and joking in the queue when Simon asked Carina if she would like to join him for dinner and drinks the following weekend to which she agreed. They loaded their groceries onto the conveyor belt and Simon kindly paid for Carina's items too. She realised the time and had to rush as she was going to be late for her own barbecue.,1.5,2.0,3.0,2.0,0.0,0.0,1.0,3.0
5eda87495833de699dd92655,""" 23 months""","""1 white diamond""","""In the crevice of his wallet""","""mum""","""clear""","""tinned pumpkins""","""5 and 3""","""17 and card""",23,soc,"chloe and her boyfriend were shopping in a grocery store they had been going out for 23 months, he wanted to propose to her in the store, she was looking at items on the shelf whilst he had his back turned to her and was looking at the ring, after picking out the items they went to the checkouts where there were 5 of them open they chose to go to number 3 whilst waiting in the queue, their friends were waiting and watching, he got down on one knee and proposed to her, friends were recording and everyone else once they realised what was happening was watching, she said yes they all clapped and he put the ring on her finger, she said how it was glittery and sent a photo of her hand to her mum, the grocer then checkout all their items and he paid and bagged the shopping up and they left the store.",0.0,1.0,3.0,0.5,3.0,3.0,3.0,3.0
5c6b03919491820001435d81,""" it had projectors and plug sockets as well as desks, it was a rather large lecture hall""","""they are in an archaeology or rome class""","""they are taught about a movement in rome""","""it is a thesis paper due the following week""","""web developer""","""50000 dollars""","""unsure""","""a hug""",34,loc,"Charlie is a web developer who was interested in another student's start-up. As a result of this interest, he wanted to talk to her during a lecture. In their Archaeology of Rome class, he sits next to his fellow student and talks to her about granting her half the profit she was originally seeking. They talked all the way through the lecture and eventually came to a compromise. Everyone else was packing up and leaving except for Charlie and the other student. They sealed the deal with a hug and then proceeded to leave.",1.75,2.0,0.25,1.25,0.25,0.0,0.0,3.0
5d891e6c58e42400182bca83,""" 1 year""","""blue with 3 diamonds""","""a ring box""","""her bestfriend""","""1hr and 15 minutes""","""a man had a suspicious amount of metal pieces""","""c40""","""first class in seats 2a and 2b""",22,loc,"Sven & Isabel had been dating for a 1 year and were going to visit his parents. Sven wanted to propose as a surprise to Isabel, however, his plans went amiss at the security check because there was a man that had a suspicious amount of metal pieces in his pocket. After the holdup, Isabel & Sven put their luggage through the x-ray scanner, but Sven was asked to empty out his pockets. At that moment, he had to make the quick decision to propose to Isabel with a blue ring. When he proposed to Isabel on one knee, the situation garnered a lot of attention from passersby's which embarrassed Isabel so she walked away to the tarmac, leaving Sven to chase after her. When Sven finally caught up to her, she accepted his proposal and then they got onto the plane, and went to the first-class section and sat in seats 2a and 2b. A woman showed Isabel & Sven that she recorded their marriage proposal and that it was going viral which caused Isabel to feel embarrassed but also happy.",3.0,3.0,3.0,3.0,1.0,0.0,1.25,3.0
5e373f33a42bce6daa55ea65,""" It has woody decor""","""They are bright and have Japanese names for the items with American subtitles""","""James ordered two rolls.  Teresa ordered a chicken roll and a vegetable.""","""They enjoyed the food, thought it was very fresh.""","""Glass door""","""Is your head okay""","""They will mee for a concert by someone from Egypt that evening.upleftu""","""3 p.m.""",41,loc,"A man and a woman are going to a sushi restaurant separately for lunch.  The man arrives first and sees that the woman is distracted by typing into her phone and bumps into the glass entry door.  He catches her eye and she wiggles her eyebrows at him.  A restaurant person escorts them both to sit at the bar.  They sit with a chair in between.  They are given menus.  The woman orders a sushi roll and I think a vegetable.  The man orders two different sushi rolls.  He comments on her accident.  She asks him if he has ever been stung by a scorpion.  He is surprised at the question and wonders if she might have a concussion.  He says no, and she responds by saying she has actually been stung and that was far worse than the bump in the door.  She mentions that the scorpion sting happened while she was in Egypt.  He mentions that he is going to a concert by an Egyptian artist that evening.  They both enjoy the food and think it tastes fresh.  He invites her to the concert.  She agrees, and they decide he will pick her up later.  She gives him her phone number.  He is excited.  She is also excited but better at not showing it.  He says he has to leave.  She remains at the bar and waves her chopsticks at him.",1.0,2.75,2.0,3.0,0.0,2.0,2.75,3.0
5c3341bc21f99c000175c5cc,""" Like a vintage diner with black and white checkered floors and vinyl booths.""","""Laminated with silly names for all of the food.""","""Thomas orders a burger with no tomato, and Sadie orders a Reuben.""","""Thomas thinks his tastes fishy and Sadie left with hers so we don""","""a couple of months""","""needs to find his career path on his own.""","""No. They can help and support each other if they stay together.""","""Sadie wants her Polaroid camera and Beatles poster.""",11,np,"Thomas invites his girlfriend Sadie to a restaurant that is decorated like a 70's diner to break up with her. He is dreading the conversation. When they get there they greet each other. Each asks about the other's day. Thomas then tells Sadie that he needs a break from the relationship in order to find his career path on his own. Sadie says that they should stay together because they could encourage and support each other. He explains how hectic things have been that he's having trouble juggling work and a relationship. The waiter delivers the food and asks about dessert. Thomas declines and the waiter leaves. Sadie picks up her sandwich takes a bite and waves it around as she proceeds to tell Thomas not to call her anymore and to stay away from her. As she's leaving, she also tells him that she wants her Polaroid camera and Beatles poster back. Once she has gone, Thomas takes a bite of his burger and it leaves a fishy taste in his mouth. He then wonders if the restaurant is responsible for the taste of the burger.",2.25,3.0,3.0,1.25,1.25,3.0,2.25,3.0
5f3aead81965e27c4a531d95,""" a notebook""","""are you from los angeles""","""830 for a walk outside the dorm""","""after class, 12 pm""","""in the basement""","""egyptology, mummies ""","""mummification""","""a test on the practices of egyption mummification next class""",44,np,"A boy thinks he recognizes a girl in his class about Egyptian history. He really thinks he knows her from somewhere. So as the class begins he passes her a note asking her if she was from LA. She says no, but says he may have met her twin sister. They pass notes back and forth throughout the class and eventually agree to go on a walk later that day. The class ends and the girl runs off to her next class.",0.25,2.25,0.25,1.25,0.0,3.0,2.25,2.25
5e83abb4e0a2e40fd565226d,""" quiet""","""pasta""","""3. they go into 1""","""20. card""","""some time now""","""he doesnt listen to her""","""yes. they feel its the right decision""","""liam. he wants the cat""",13,loc,Liam and Emmanuella were at the store buying dinner for a dinner party they were hosting. The two had an argument and both amicably decided to terminate their relationship. The story ended with Liam letting Emmanuella know that he wants custody of their cat.,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0
5ec20598203e9e2e8a2855e0,""" it is organized.""","""they pick out cheeses.""","""there are 10 lanes open. i cannot remember which one they step into.""","""i cannot remember how much they are. the clients use cash to pay for them.""","""i cannot remember.""","""10,000""","""i cannot remember.""","""a handshake""",33,loc,"Two women entered a grocery store to discuss a deal. They pick out cheese to buy, and one woman offers to pay for the other's. One woman has a discussion with the cashier and at some point decides that she likes doing business with Americans.",0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0
5f4cee33fa974e05995a92bd,""" 3""","""long distance""","""yes , they want a breakup. distance has been their problem""","""henry""","""conducive""","""in a lectuers class""","""study for the day""","""to be submitted in the next class""",14,soc,it was a sad ending of two lovers who wanted a breakup. ,0.0,0.0,0.0,0.25,0.75,3.0,0.0,0.0
5f5b550f46c58b26f4ce4397,""" 4 years""","""5, purple""","""notebook""","""her sister""","""an auditorium""","""chemistry class about ions""","""a subject""","""next week friday assessment on the first four topics covered for the semester""",24,soc,"the story was about a college student who, with the help of his professor, proposed to his girlfriend during a chemistry lecture, while the students were been thought about ions.",0.0,2.0,0.0,1.25,0.25,2.0,3.0,3.0
5f595b834d83151a9c68eece,""" for a while nowbackslash""","""the bond isnt  there anymore""","""yes, same reason""","""emmanuella""",,"""magazine""","""station 2""","""30dollars credit  card""",13,loc,"it a story about a couple, emmanuella and liam. its a story of some sort of misunderstanding that led to a break up in their relationship",0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0
5f514f60277f9b3787539994,""" dimmly lit and smells like lavender""","""pasta, vodka sauce, black olives""","""1, step into lane 2""","""39 dollars and Emmanuella uses her credit card""","""for a few months""","""they argue over silly things""","""yes, they think that they both could be happier with other people""","""Liam wants the cat""",13,np,"Emmanuella and Liam walked into a dimly lit grocery store that smelled like lavender. They were picking out items for a dinner party later that evening. Emmanuella went to the pasta section and Liam complaned about having pasta. Emmanuella told him that he never helps her with dinner anyway. Liam retorted with that he isn't allowed to help in the kitchen regardless. Emmanuella puts the pasta into the grocery cart. Emmanuella brings up the fact that they can never do anything without having arguments. Liam agrees that they should break-up as they could both be happier with other people. They walk over to the vodka sauce and black olives. They walk over to the grocery lanes for check out. Liam, while staring at the magazines with glossy eyes, nods his head and says that this will be best. Emmanuella pays the $39 dollars with her credit card and asks if Liam still wants to host the dinner party without letting anyone know that they have broken up. Liam agrees. Emmanuella also says that the first one to speak up won't get some type of cake? They also brought up the cat and Liam desperately wants his cat back.",2.0,3.0,3.0,2.75,0.75,0.5,3.0,3.0
5f6e2f793c9b1032dbe72def,""" very quiet""","""groceries""","""There are two lanes""","""No idea""","""sales consultant""","""no idea""","""no idea""","""no idea""",33,soc,The story was about business partners looking at a way of increasing customer satisfaction in order to maximize their profit.,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
5edabd929d0c9370d88ed85a,""" wine buyer and vineyard owner""","""400000 ""","""Yankee Vineyard""","""Handshake""","""1 hour""","""Laptop""","""B""","""b4 and c5""",32,loc,Two businessmen meet the night before while complaining about something similar.  It just so happened that one was a wine buyer and the other was an owner of a vineyard.  They both had flights leaving at similar times the next and decided to meet prior to their flight.  They discussed business as they went through security which is when an offer was made.  At first the seller gave some push back but once the buyer stated they had made or offered a similar deal with a competitor he agreed to the offer.  They parted ways to go on their separate flights.  The buyer sent an email to the team to let them know about the deal and decided to drink a glass of wine.,0.0,0.0,2.0,0.5,1.25,0.0,2.5,3.0
5e46f490a5748507c57e3c5f,"""Chemistry class""","""Chemistry""","""Sodium""","""Midterm exam the following week""","""3 years""","""4""","""dont remember""","""best friend""",24,soc,The couple proposed in the lecturer hall during chemistry class.  The professor asked the couple to come to the front of the class. Aaron proposed to Lana in front of the class with a diamond ring.  They went back to their seats and Lana texted her best friend.  The class was over and there is an exam the following week.,0.0,1.0,0.25,3.0,3.0,0.0,0.0,0.0
5f203e1ad9c1a22d146fd31c,""" 1 year""","""2 pink""","""silver band""","""best friend""","""1 hour""","""items in Sven pockets""","""C3""","""9th row""",22,soc,"Sven and Isabel were at the airport for a connecting flight to the US after visiting Isabel's family. Sven had gotten Isabel's parents' blessing to propose to Isabel. Sven looked at the ring (2 diamonds; pink; on a silver band) and placed it into his pocket before they headed to security. After walking past the security gate, the security guard asked Sven to empty his pockets. Now, Sven proposed to Isabel in front of many people. Isabel was embarrassed by the publicity so ran away towards the concourse, leaving Sven to follow her. Isabel then accepted the proposal at the concourse, and they went on to the gate and then onto the airplane. On the way, Sven high-fived an attendant, and Isabel texted her best friend. Several passengers from the security gate who were also on the plane congratulated them, and one mentioned they live-tweeted the story and it was going viral. Isabel slid down in her seat with her face in her arms, embarrassed and overjoyed.",2.0,0.0,1.5,0.0,1.0,3.0,0.0,3.0
5edfb0770fb0722aa3839b6d,""" Charlie is a fund manager for his investor club group, while Anna is CEO and web developer for her startup.""","""28000""","""Churchill Capital Group""","""Hug""","""It has projectors for the history professor.""","""It is a history class about Roman times, especially Augustus.""","""Augustus was an emperor from ancient Rome.""","""I am not quite sure. I just remember that these two were the last to leave. I would guess the homework is for the next class.""",34,soc,"Charlie, the fund manager for his student investor group, is tasked to invest in Anna's company. Anna is CEO and web developer of her startup, and is requesting $56000 to start her company now. This amount Charlie is permitted to invest, but he tries to only invest $28k. They whisper, during a Roman history lecture hall about Augustus, and she says she needs full funding and will need to go the competitor investor, Churchill Capital group, if she can't get the full amount, because she wants to start now and not months from now. He relents and authorizes the $56k, and after everyone leaves the classroom they hug and say the deal will be finalized.",1.0,2.25,0.75,0.0,2.5,3.0,3.0,3.0
5f4cfe26fc6fe994078bedd3,""" for a while""","""long distance issues""","""no, henry was not happy with the breakup""","""maria wants her item""","""a big room with the lecture podium and spaces""","""a philosophy class""","""lecture, a subject in philosophy""",""" in the next class""",14,soc,breakup story between two lovers which happened in their lecture class,1.25,1.0,0.0,0.25,0.0,3.0,2.0,1.0
5f2878286f2b241597c9d564,""" lavishly""","""heavy and covered with felt""","""steak, beef and a salad""","""they do not like it""","""executive and ceo""","""9 million dollars""","""no idea""","""handshake""",31,np,"Two executives of companies meet in a restaurant in order to discuss the acquisition of one of the companies.  They sit down, exchange pleasantries and then discuss terms of the merger.  The acquired executive requires assurances of creative control and the continuation of his staff.  After receiving these assurances they agree on the final dollar amount and seal the deal with a handshake.",0.25,2.0,1.0,1.0,1.0,0.75,0.0,0.0
5ee7c65630668708f3ae178e,""" ceo""","""6 million dollars""","""dont remember""","""hand shake""","""rustic""","""covered with felt""","""dont remember""","""they think its dry""",31,soc,two men having dinner to discuss if they want to merge their company,0.25,1.0,0.0,1.75,1.0,1.5,0.0,0.0
5f56056a645a6e9dba848fa2,"""for a while it seemed, long before the vacation""","""not clearly stated, but shes obviously not feeling it anymore""","""no, calvin doesnt want a break up""","""jessie wants her philosophy books back""","""it was almost immediately, i cant recall clearly""","""regular checks including metal detector checks""","""not sure""","""jessie in 33b, calvin in 36f""",12,np,"Calvin and Jessie went on a vacation, it was planned by Calvin, a bid to win back her affection. Obviously it didnt work. Jessie informs Calvin of her decision to break up. Calvin ignores her as they walk, he was annoyed and frustrated. His effort had been in futility
On the plane they sat on separate sits but before that Jessie asks that Calvin return her philosophy books when they get back. Calvin stared in disbelief before taking his sit at the window side",0.0,0.0,0.0,1.75,0.0,0.0,0.0,3.0
